session_name,Legislator,District,Role,Party,Residence,Gender,Desk Number,Profession,Notes,session_year,regular
2012 Special Session,"Bentz, Cliff",60,NA,R,"Baker, Harney, Malheur and portions of Grant",Male,31,"Law, Public Safety, Corrections and Security",NA,2012,FALSE
2012 Session,"Krieger, Wayne",1,NA,R,Curry and portions of Coos and Douglas,Male,40,Government and Public Administration,NA,2012,TRUE
2012 Session,"Freeman, Tim",2,NA,R,"Portions of Douglas, Jackson and Josephine",Male,42,Business Management and Administration,NA,2012,TRUE
2012 Session,"Hicks, Wally",3,NA,R,Portion of Josephine,Male,5,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"Richardson, Dennis",4,NA,R,Portions of Jackson and Josephine,Male,7,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"Buckley, Peter",5,Co-Speaker Pro Tempore,D,Portion of Jackson,Male,30,Government and Public Administration,NA,2012,TRUE
2012 Session,"Esquivel, Sal",6,NA,R,Portion of Jackson,Male,47,"Marketing, Sales and Service",NA,2012,TRUE
2012 Session,"Hanna, Bruce",7,Co-Speaker,R,Portions of Douglas and Lane,Male,55,Business Management and Administration,NA,2012,TRUE
2012 Session,"Holvey, Paul",8,NA,D,Portion of Lane,Male,44,"Architecture, Construction and Skilled Trade",NA,2012,TRUE
2012 Session,"Roblan, Arnie",9,Co-Speaker,D,"Portions of Coos, Douglas and Lane",Male,60,Retired,NA,2012,TRUE
2012 Session,"Cowan, Jean",10,NA,D,"Lincoln and portions of Lane, Polk, Tillamook and Yamhill",Female,3,Retired,NA,2012,TRUE
2012 Session,"Barnhart, Phil",11,NA,D,Portions of Lane and Linn,Male,6,Government and Public Administration,NA,2012,TRUE
2012 Session,"Beyer, Elizabeth Terry",12,NA,D,Portion of Lane,Female,59,Government and Public Administration,NA,2012,TRUE
2012 Session,"Nathanson, Nancy",13,NA,D,Portion of Lane,Female,29,Government and Public Administration,NA,2012,TRUE
2012 Session,"Hoyle, Val",14,NA,D,Portion of Lane,Female,9,Business Management and Administration,NA,2012,TRUE
2012 Session,"Olson, Andy",15,Co-Speaker Pro Tempore,R,Portions of Benton and Linn,Male,57,Government and Public Administration,NA,2012,TRUE
2012 Session,"Gelser, Sara",16,NA,D,Portion of Benton,Female,43,Government and Public Administration,NA,2012,TRUE
2012 Session,"Sprenger, Sherrie",17,NA,R,Portions of Linn and Marion,Female,24,Business Management and Administration,NA,2012,TRUE
2012 Session,"Gilliam, Vic",18,NA,R,Portions of Clackamas and Marion,Male,18,Self-Employed,NA,2012,TRUE
2012 Session,"Cameron, Kevin",19,House Republican Leader,R,Portion of Marion,Male,50,Business Management and Administration,NA,2012,TRUE
2012 Session,"Berger, Vicki",20,NA,R,Portions of Marion and Polk,Female,14,Government and Public Administration,NA,2012,TRUE
2012 Session,"Clem, Brian",21,NA,D,Portion of Marion,Male,46,Business Management and Administration,NA,2012,TRUE
2012 Session,"Komp, Betty",22,NA,D,Portion of Marion,Female,27,Retired,NA,2012,TRUE
2012 Session,"Thompson, Jim",23,NA,R,"Portions of Benton, Linn, Marion, Polk and Yamhill",Male,1,Government and Public Administration,NA,2012,TRUE
2012 Session,"Weidner, Jim",24,NA,R,Portions of Polk and Yamhill,Male,48,Business Management and Administration,NA,2012,TRUE
2012 Session,"Thatcher, Kim",25,NA,R,Portions of Marion and Yamhill,Female,41,Business Management and Administration,NA,2012,TRUE
2012 Session,"Wingard, Matt",26,NA,R,Portions of Clackamas and Washington,Male,49,Business Management and Administration,NA,2012,TRUE
2012 Session,"Read, Tobias",27,NA,D,Portions of Multnomah and Washington,Male,52,"Marketing, Sales and Service",NA,2012,TRUE
2012 Session,"Barker, Jeff",28,NA,D,Portion of Washington,Male,19,Retired,NA,2012,TRUE
2012 Session,"Brewer Eyre, Katie",29,NA,R,Portion of Washington,Female,12,Finance,NA,2012,TRUE
2012 Session,"Lindsay, Shawn",30,NA,R,Portion of Washington,Male,16,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"Witt, Brad",31,NA,D,"Portions of Clatsop, Columbia and Multnomah",Male,54,Government and Public Administration,NA,2012,TRUE
2012 Session,"Boone, Deborah",32,NA,D,"Portions of Clatsop, Columbia, Tillamook and Washington",Female,38,Government and Public Administration,NA,2012,TRUE
2012 Session,"Greenlick, Mitch",33,NA,D,Portions of Multnomah and Washington,Male,4,Education and Training,NA,2012,TRUE
2012 Session,"Harker, Chris",34,NA,D,Portion of Washington,Male,35,Business Management and Administration,NA,2012,TRUE
2012 Session,"Doherty, Margaret",35,NA,D,Portions of Multnomah and Washington,Female,17,Business Management and Administration,NA,2012,TRUE
2012 Session,"Nolan, Mary",36,NA,D,Portion of Multnomah,Female,10,Business Management and Administration,NA,2012,TRUE
2012 Session,"Parrish, Julie",37,NA,R,Portions of Clackamas and Washington,Female,22,Business Management and Administration,NA,2012,TRUE
2012 Session,"Garrett, Chris",38,NA,D,"Portions of Clackamas, Multnomah and Washington",Male,37,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"Kennemer, Bill",39,NA,R,Portion of Clackamas,Male,15,Retired,NA,2012,TRUE
2012 Session,"Hunt, Dave",40,NA,D,Portion of Clackamas,Male,51,Business Management and Administration,NA,2012,TRUE
2012 Session,"Tomei, Carolyn",41,NA,D,Portions of Clackamas and Multnomah,Female,58,Government and Public Administration,NA,2012,TRUE
2012 Session,"Bailey, Jules",42,NA,D,Portion of Multnomah,Male,2,Finance,NA,2012,TRUE
2012 Session,"Frederick, Lew",43,NA,D,Portion of Multnomah,Male,20,"Arts, Audio/Video Technology and Communications",NA,2012,TRUE
2012 Session,"Kotek, Tina",44,House Democratic Leader,D,Portion of Multnomah,Female,26,Government and Public Administration,NA,2012,TRUE
2012 Session,"Dembrow, Michael",45,NA,D,Portion of Multnomah,Male,28,Education and Training,NA,2012,TRUE
2012 Session,"Keny-Guyer, Alissa",46,NA,D,Portion of Multnomah,Female,53,Government and Public Administration,"Alissa Keny-Guyer was appointed on October 4, 2011 to fill the vacancy of Ben Cannon who resigned on September 1, 2011.",2012,TRUE
2012 Session,"Smith, Jefferson",47,NA,D,Portion of Multnomah,Male,45,Government and Public Administration,NA,2012,TRUE
2012 Session,"Schaufler, Mike",48,NA,D,Portions of Clackamas and Multnomah,Male,36,Government and Public Administration,NA,2012,TRUE
2012 Session,"Wand, Matt",49,NA,R,Portion of Multnomah,Male,33,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"Matthews, Greg",50,NA,D,Portion of Multnomah,Male,11,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"Sheehan, Patrick",51,NA,R,Portions of Clackamas and Multnomah,Male,32,Business Management and Administration,NA,2012,TRUE
2012 Session,"Johnson, Mark",52,NA,R,Hood River and portions of Clackamas and Multnomah,Male,13,Architecture and Construction,NA,2012,TRUE
2012 Session,"Whisnant, Gene",53,NA,R,Portion of Deschutes,Male,34,Retired,NA,2012,TRUE
2012 Session,"Conger, Jason",54,NA,R,Portion of Deschutes,Male,21,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"McLane, Mike",55,NA,R,"Crook, Lake and portions of Deschutes, Jackson and Klamath",Male,25,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2012 Session,"Garrard, Bill",56,NA,R,Portion of Klamath,Male,39,Government and Public Administration,NA,2012,TRUE
2012 Session,"Smith, Greg",57,NA,R,"Morrow, Wallowa and portions of Umatilla and Union",Male,23,Government and Public Administration,NA,2012,TRUE
2012 Session,"Jenson, Bob",58,NA,R,Portions of Umatilla and Union,Male,56,Government and Public Administration,NA,2012,TRUE
2012 Session,"Huffman, John",59,NA,R,"Gilliam, Jefferson, Sherman, Wasco, Wheeler and portions of Clackamas, Deschuted, Grant and Marion",Male,8,Business Management and Administration,NA,2012,TRUE
2012 Session,"Bentz, Cliff",60,NA,R,"Baker, Harney, Malheur and portion of Grant",Male,31,"Law, Public Safety, Corrections and Security",NA,2012,TRUE
2013 Special Session,"Krieger, Wayne",1,NA,R,"Curry and portions of Coos, Douglas and Josephine",Male,40,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Freeman, Tim",2,NA,R,"Portions of Douglas, Jackson and Josephine",Male,42,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Hicks, Wally",3,NA,R,Portion of Josephine,Male,5,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Richardson, Dennis",4,NA,R,Portions of Jackson and Josephine,Male,7,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Buckley, Peter",5,NA,D,Portion of Jackson,Male,60,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Esquivel, Sal",6,NA,R,Portion of Jackson,Male,47,"Marketing, Sales and Service",NA,2013,FALSE
2013 Special Session,"Hanna, Bruce",7,NA,R,Portions of Douglas and Lane,Male,39,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Holvey, Paul",8,NA,D,Portion of Lane,Male,53,"Architecture, Construction and Skilled Trade",NA,2013,FALSE
2013 Special Session,"McKeown, Caddy",9,NA,D,"Portions of Coos, Douglas, Lane and Lincoln",Female,20,Retired,NA,2013,FALSE
2013 Special Session,"Gomberg, David",10,NA,D,"Portions of Lincoln, Polk, Tillamook and Yamhill",Male,37,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Barnhart, Phil",11,NA,D,Portions of Lane and Linn,Male,6,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Lively, John",12,NA,D,Portion of Lane,Male,26,Finance,NA,2013,FALSE
2013 Special Session,"Nathanson, Nancy",13,NA,D,Portion of Lane,Female,44,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Hoyle, Val",14,House Democratic Leader,D,Portion of Lane,Female,51,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Olson, Andy",15,NA,R,Portions of Benton and Linn,Male,57,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Gelser, Sara",16,NA,D,Portion of Benton,Female,43,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Sprenger, Sherrie",17,NA,R,Portions of Linn and Marion,Female,24,Retired,NA,2013,FALSE
2013 Special Session,"Gilliam, Vic",18,NA,R,Portions of Clackamas and Marion,Male,18,Self-Employed,NA,2013,FALSE
2013 Special Session,"Cameron, Kevin",19,NA,R,Portion of Marion,Male,59,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Berger, Vicki",20,NA,R,Portions of Marion and Polk,Female,49,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Clem, Brian",21,NA,D,Portion of Marion,Male,46,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Komp, Betty",22,NA,D,Portion of Marion,Female,27,Retired,NA,2013,FALSE
2013 Special Session,"Thompson, Jim",23,NA,R,"Portions of Benton, Marion, Polk and Yamhill",Male,1,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Weidner, Jim",24,NA,R,Portions of Washington and Yamhill,Male,48,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Thatcher, Kim",25,NA,R,Portion of Marion,Female,41,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Davis, John",26,NA,R,"Portions of Clackamas, Washington and Yamhill",Male,25,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Read, Tobias",27,NA,D,Portion of Washington,Male,52,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Barker, Jeff",28,NA,D,Portion of Washington,Male,19,Retired,NA,2013,FALSE
2013 Special Session,"Unger, Ben",29,NA,D,Portion of Washington,Male,16,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Gallegos, Joseph",30,NA,D,Portion of Washington,Male,33,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Witt, Bradley",31,NA,D,Columbia and portions of Multnomah and Washington,Male,54,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Boone, Deborah",32,NA,D,Clatsop and portions of Tillamook and Washington,Female,38,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Greenlick, Mitch",33,NA,D,Portions of Multnomah and Washington,Male,4,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Harker, Chris",34,NA,D,Portion of Washington,Male,35,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Doherty, Margaret",35,NA,D,Portions of Multnomah and Washington,Female,17,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Williamson, Jennifer",36,NA,D,Portion of Multnomah,Female,12,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Parrish, Julie",37,NA,R,Portions of Clackamas and Washington,Female,10,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Garrett, Chris",38,NA,D,Portions of Clackamas and Multnomah,Male,45,"Law, Public Safety, Corrections and Security","Chris Garrett resigned on December 31, 2013.  Ann Lininger was appointed on February 3, 2014 to fill the vacancy.",2013,FALSE
2013 Special Session,"Kennemer, Bill",39,NA,R,Portion of Clackamas,Male,15,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Barton, Brent",40,NA,D,Portion of Clackamas,Male,36,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Tomei, Carolyn",41,NA,D,Portions of Clackamas and Multnomah,Female,58,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Bailey, Jules",42,NA,D,Portion of Multnomah,Male,3,Finance,NA,2013,FALSE
2013 Special Session,"Frederick, Lew",43,NA,D,Portion of Multnomah,Male,14,"Arts, Audio/Video Technology and Communications",NA,2013,FALSE
2013 Special Session,"Kotek, Tina",44,Speaker,D,Portion of Multnomah,Female,55,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Dembrow, Michael",45,NA,D,Portion of Multnomah,Male,30,Education and Training,"Michael Dembrow resigned on November 19, 2013. Barbara Smith Warner was appointed on January 15, 2014 to fill the vacancy.",2013,FALSE
2013 Special Session,"Keny-Guyer, Alissa",46,NA,D,Portion of Multnomah,Female,29,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Vega Pederson, Jessica",47,NA,D,Portion of Multnomah,Female,22,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Reardon, Jeff",48,NA,D,Portions of Clackamas and Multnomah,Male,21,Retired,NA,2013,FALSE
2013 Special Session,"Gorsek, Chris",49,NA,D,Portion of Multnomah,Male,28,Education and Training,NA,2013,FALSE
2013 Special Session,"Matthews, Greg",50,NA,D,Portion of Multnomah,Male,11,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Fagan, Shemia",51,NA,D,Portions of Clackamas and Multnomah,Female,32,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Johnson, Mark",52,NA,R,Hood River and portions of Clackamas and Multnomah,Male,6,Architecture and Construction,NA,2013,FALSE
2013 Special Session,"Whisnant, Gene",53,NA,R,Portion of Deschutes,Male,34,Retired,NA,2013,FALSE
2013 Special Session,"Conger, Jason",54,NA,R,Portion of Deschutes,Male,2,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"McLane, Mike",55,House Republican Leader,R,"Crook and portions of Deschutes, Jackson, Klamath and Lake",Male,50,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Special Session,"Whitsett, Gail",56,NA,R,Portions of Klamath and Lake,Female,13,"Agriculture, Food and Natural Resources",NA,2013,FALSE
2013 Special Session,"Smith, Greg",57,NA,R,"Gilliam, Morrow, Sherman and portions of Umatilla and Wasco",Male,23,Business Management and Administration,NA,2013,FALSE
2013 Special Session,"Jenson, Bob",58,NA,R,"Union, Wallowa and portion of Umatilla",Male,56,Government and Public Administration,NA,2013,FALSE
2013 Special Session,"Huffman, John",59,NA,R,"Jefferson, Wheeler and portions of Deschutes and Wasco",Male,8,Architecture and Construction,NA,2013,FALSE
2013 Special Session,"Bentz, Cliff",60,NA,R,"Baker, Grant, Harney, Malheur and portion of Lake",Male,31,"Law, Public Safety, Corrections and Security",NA,2013,FALSE
2013 Session,"Krieger, Wayne",1,NA,R,"Curry and portions of Coos, Douglas and Josephine",Male,40,Government and Public Administration,NA,2013,TRUE
2013 Session,"Freeman, Tim",2,NA,R,"Portions of Douglas, Jackson and Josephine",Male,42,Business Management and Administration,NA,2013,TRUE
2013 Session,"Hicks, Wally",3,NA,R,Portion of Josephine,Male,5,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Richardson, Dennis",4,NA,R,Portions of Jackson and Josephine,Male,7,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Buckley, Peter",5,NA,D,Portion of Jackson,Male,60,Government and Public Administration,NA,2013,TRUE
2013 Session,"Esquivel, Sal",6,NA,R,Portion of Jackson,Male,47,"Marketing, Sales and Service",NA,2013,TRUE
2013 Session,"Hanna, Bruce",7,NA,R,Portions of Douglas and Lane,Male,39,Business Management and Administration,NA,2013,TRUE
2013 Session,"Holvey, Paul",8,NA,D,Portion of Lane,Male,53,"Architecture, Construction and Skilled Trade",NA,2013,TRUE
2013 Session,"McKeown, Caddy",9,NA,D,"Portions of Coos, Douglas, Lane and Lincoln",Female,20,Retired,NA,2013,TRUE
2013 Session,"Gomberg, David",10,NA,D,"Portions of Lincoln, Polk, Tillamook and Yamhill",Male,37,Business Management and Administration,NA,2013,TRUE
2013 Session,"Barnhart, Phil",11,NA,D,Portions of Lane and Linn,Male,6,Government and Public Administration,NA,2013,TRUE
2013 Session,"Lively, John",12,NA,D,Portion of Lane,Male,26,Finance,NA,2013,TRUE
2013 Session,"Nathanson, Nancy",13,NA,D,Portion of Lane,Female,44,Government and Public Administration,NA,2013,TRUE
2013 Session,"Hoyle, Val",14,House Democratic Leader,D,Portion of Lane,Female,51,Government and Public Administration,NA,2013,TRUE
2013 Session,"Olson, Andy",15,NA,R,Portions of Benton and Linn,Male,57,Government and Public Administration,NA,2013,TRUE
2013 Session,"Gelser, Sara",16,NA,D,Portion of Benton,Female,43,Government and Public Administration,NA,2013,TRUE
2013 Session,"Sprenger, Sherrie",17,NA,R,Portions of Linn and Marion,Female,24,Retired,NA,2013,TRUE
2013 Session,"Gilliam, Vic",18,NA,R,Portions of Clackamas and Marion,Male,18,Self-Employed,NA,2013,TRUE
2013 Session,"Cameron, Kevin",19,NA,R,Portion of Marion,Male,59,Business Management and Administration,NA,2013,TRUE
2013 Session,"Berger, Vicki",20,NA,R,Portions of Marion and Polk,Female,49,Government and Public Administration,NA,2013,TRUE
2013 Session,"Clem, Brian",21,NA,D,Portion of Marion,Male,46,Business Management and Administration,NA,2013,TRUE
2013 Session,"Komp, Betty",22,NA,D,Portion of Marion,Female,27,Retired,NA,2013,TRUE
2013 Session,"Thompson, Jim",23,NA,R,"Portions of Benton, Marion, Polk and Yamhill",Male,1,Government and Public Administration,NA,2013,TRUE
2013 Session,"Weidner, Jim",24,NA,R,Portions of Washington and Yamhill,Male,48,Business Management and Administration,NA,2013,TRUE
2013 Session,"Thatcher, Kim",25,NA,R,Portion of Marion,Female,41,Business Management and Administration,NA,2013,TRUE
2013 Session,"Davis, John",26,NA,R,"Portions of Clackamas, Washington and Yamhill",Male,25,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Read, Tobias",27,NA,D,Portion of Washington,Male,52,Business Management and Administration,NA,2013,TRUE
2013 Session,"Barker, Jeff",28,NA,D,Portion of Washington,Male,19,Retired,NA,2013,TRUE
2013 Session,"Unger, Ben",29,NA,D,Portion of Washington,Male,16,Business Management and Administration,NA,2013,TRUE
2013 Session,"Gallegos, Joseph",30,NA,D,Portion of Washington,Male,33,Business Management and Administration,NA,2013,TRUE
2013 Session,"Witt, Bradley",31,NA,D,Columbia and portions of Multnomah and Washington,Male,54,Government and Public Administration,NA,2013,TRUE
2013 Session,"Boone, Deborah",32,NA,D,Clatsop and portions of Tillamook and Washington,Female,38,Government and Public Administration,NA,2013,TRUE
2013 Session,"Greenlick, Mitch",33,NA,D,Portions of Multnomah and Washington,Male,4,Government and Public Administration,NA,2013,TRUE
2013 Session,"Harker, Chris",34,NA,D,Portion of Washington,Male,35,Business Management and Administration,NA,2013,TRUE
2013 Session,"Doherty, Margaret",35,NA,D,Portions of Multnomah and Washington,Female,17,Business Management and Administration,NA,2013,TRUE
2013 Session,"Williamson, Jennifer",36,NA,D,Portion of Multnomah,Female,12,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Parrish, Julie",37,NA,R,Portions of Clackamas and Washington,Female,10,Business Management and Administration,NA,2013,TRUE
2013 Session,"Garrett, Chris",38,NA,D,Portions of Clackamas and Multnomah,Male,45,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Kennemer, Bill",39,NA,R,Portion of Clackamas,Male,15,Government and Public Administration,NA,2013,TRUE
2013 Session,"Barton, Brent",40,NA,D,Portion of Clackamas,Male,36,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Tomei, Carolyn",41,NA,D,Portions of Clackamas and Multnomah,Female,58,Government and Public Administration,NA,2013,TRUE
2013 Session,"Bailey, Jules",42,NA,D,Portion of Multnomah,Male,3,Finance,NA,2013,TRUE
2013 Session,"Frederick, Lew",43,NA,D,Portion of Multnomah,Male,14,"Arts, Audio/Video Technology and Communications",NA,2013,TRUE
2013 Session,"Kotek, Tina",44,Speaker,D,Portion of Multnomah,Female,55,Government and Public Administration,NA,2013,TRUE
2013 Session,"Dembrow, Michael",45,NA,D,Portion of Multnomah,Male,30,Education and Training,NA,2013,TRUE
2013 Session,"Keny-Guyer, Alissa",46,NA,D,Portion of Multnomah,Female,29,Government and Public Administration,NA,2013,TRUE
2013 Session,"Vega Pederson, Jessica",47,NA,D,Portion of Multnomah,Female,22,Business Management and Administration,NA,2013,TRUE
2013 Session,"Reardon, Jeff",48,NA,D,Portions of Clackamas and Multnomah,Male,21,Retired,NA,2013,TRUE
2013 Session,"Gorsek, Chris",49,NA,D,Portion of Multnomah,Male,28,Education and Training,NA,2013,TRUE
2013 Session,"Matthews, Greg",50,NA,D,Portion of Multnomah,Male,11,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Fagan, Shemia",51,NA,D,Portions of Clackamas and Multnomah,Female,32,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Johnson, Mark",52,NA,R,Hood River and portions of Clackamas and Multnomah,Male,6,Architecture and Construction,NA,2013,TRUE
2013 Session,"Whisnant, Gene",53,NA,R,Portion of Deschutes,Male,34,Retired,NA,2013,TRUE
2013 Session,"Conger, Jason",54,NA,R,Portion of Deschutes,Male,2,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"McLane, Mike",55,House Republican Leader,R,"Crook and portions of Deschutes, Jackson, Klamath and Lake",Male,50,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2013 Session,"Whitsett, Gail",56,NA,R,Portions of Klamath and Lake,Female,9,"Agriculture, Food and Natural Resources",NA,2013,TRUE
2013 Session,"Smith, Greg",57,NA,R,"Gilliam, Morrow, Sherman and portions of Umatilla and Wasco",Male,23,Business Management and Administration,NA,2013,TRUE
2013 Session,"Jenson, Bob",58,NA,R,"Union, Wallowa and portion of Umatilla",Male,56,Government and Public Administration,NA,2013,TRUE
2013 Session,"Huffman, John",59,NA,R,"Jefferson, Wheeler and portions of Deschutes and Wasco",Male,8,Architecture and Construction,NA,2013,TRUE
2013 Session,"Bentz, Cliff",60,NA,R,"Baker, Grant, Harney, Malheur and portion of Lake",Male,31,"Law, Public Safety, Corrections and Security",NA,2013,TRUE
2014 Session,"Krieger, Wayne",1,NA,R,"Curry and portions of Coos, Douglas and Josephine",Male,40,Government and Public Administration,NA,2014,TRUE
2014 Session,"Freeman, Tim",2,NA,R,"Portions of Douglas, Jackson and Josephine",Male,42,Business Management and Administration,"Tim Freeman resigned on January 5, 2015.",2014,TRUE
2014 Session,"Hicks, Wally",3,NA,R,Portion of Josephine,Male,5,"Law, Public Safety, Corrections and Security",NA,2014,TRUE
2014 Session,"Richardson, Dennis",4,NA,R,Portions of Jackson and Josephine,Male,7,"Law, Public Safety, Corrections and Security",NA,2014,TRUE
2014 Session,"Buckley, Peter",5,NA,D,Portion of Jackson,Male,60,Government and Public Administration,NA,2014,TRUE
2014 Session,"Esquivel, Sal",6,NA,R,Portion of Jackson,Male,47,"Marketing, Sales and Service",NA,2014,TRUE
2014 Session,"Hanna, Bruce",7,NA,R,Portions of Douglas and Lane,Male,39,Business Management and Administration,NA,2014,TRUE
2014 Session,"Holvey, Paul",8,NA,D,Portion of Lane,Male,53,"Architecture, Construction and Skilled Trade",NA,2014,TRUE
2014 Session,"McKeown, Caddy",9,NA,D,"Portions of Coos, Douglas, Lane and Lincoln",Female,20,Retired,NA,2014,TRUE
2014 Session,"Gomberg, David",10,NA,D,"Portions of Lincoln, Polk, Tillamook and Yamhill",Male,37,Business Management and Administration,NA,2014,TRUE
2014 Session,"Barnhart, Phil",11,NA,D,Portions of Lane and Linn,Male,6,Government and Public Administration,NA,2014,TRUE
2014 Session,"Lively, John",12,NA,D,Portion of Lane,Male,26,Finance,NA,2014,TRUE
2014 Session,"Nathanson, Nancy",13,NA,D,Portion of Lane,Female,44,Government and Public Administration,NA,2014,TRUE
2014 Session,"Hoyle, Val",14,House Democratic Leader,D,Portion of Lane,Female,51,Government and Public Administration,NA,2014,TRUE
2014 Session,"Olson, Andy",15,NA,R,Portions of Benton and Linn,Male,57,Government and Public Administration,NA,2014,TRUE
2014 Session,"Gelser, Sara",16,NA,D,Portion of Benton,Female,43,Government and Public Administration,NA,2014,TRUE
2014 Session,"Sprenger, Sherrie",17,NA,R,Portions of Linn and Marion,Female,24,Retired,NA,2014,TRUE
2014 Session,"Gilliam, Vic",18,NA,R,Portions of Clackamas and Marion,Male,18,Self-Employed,NA,2014,TRUE
2014 Session,"Boles, Denyc",19,NA,R,Portion of Marion,Female,59,Government and Public Administration,"Denyc Boles was appointed​ on July 1, 2014 to fill the vacancy of Kevin Cameron who resigned on June 1, 2014.",2014,TRUE
2014 Session,"Cameron, Kevin",19,NA,R,Portion of Marion,Male,59,Business Management and Administration,"Kevin Cameron resigned on June 1, 2014. Denyc Boles was appointed​ on July 1, 2014 to fill the vacancy.",2014,TRUE
2014 Session,"Berger, Vicki",20,NA,R,Portions of Marion and Polk,Female,49,Government and Public Administration,NA,2014,TRUE
2014 Session,"Clem, Brian",21,NA,D,Portion of Marion,Male,46,Business Management and Administration,NA,2014,TRUE
2014 Session,"Komp, Betty",22,NA,D,Portion of Marion,Female,27,Retired,NA,2014,TRUE
2014 Session,"Thompson, Jim",23,NA,R,"Portions of Benton, Marion, Polk and Yamhill",Male,1,Government and Public Administration,NA,2014,TRUE
2014 Session,"Weidner, Jim",24,NA,R,Portions of Washington and Yamhill,Male,48,Business Management and Administration,NA,2014,TRUE
2014 Session,"Thatcher, Kim",25,NA,R,Portion of Marion,Female,41,Business Management and Administration,NA,2014,TRUE
2014 Session,"Davis, John",26,NA,R,"Portions of Clackamas, Washington and Yamhill",Male,25,"Law, Public Safety, Corrections and Security",NA,2014,TRUE
2014 Session,"Read, Tobias",27,NA,D,Portion of Washington,Male,52,Business Management and Administration,NA,2014,TRUE
2014 Session,"Barker, Jeff",28,NA,D,Portion of Washington,Male,19,Retired,NA,2014,TRUE
2014 Session,"Unger, Ben",29,NA,D,Portion of Washington,Male,16,Business Management and Administration,NA,2014,TRUE
2014 Session,"Gallegos, Joseph",30,NA,D,Portion of Washington,Male,33,Business Management and Administration,NA,2014,TRUE
2014 Session,"Witt, Bradley",31,NA,D,Columbia and portions of Multnomah and Washington,Male,54,Government and Public Administration,NA,2014,TRUE
